股票名称,周期,时间,strategy_id,strategy_name,strategy_mode,strategy_status,是否命中,trigger_bar,reason,推送状态,图
CRDO,3h,2026-03-09 03:22:34,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
CRDO,3h,2026-03-09 03:22:34,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
CRDO,3h,2026-03-09 03:22:34,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
CRDO,3h,2026-03-09 03:22:34,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
CRDO,3h,2026-03-09 03:22:34,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
CRDO,4h,2026-03-09 03:23:02,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
CRDO,4h,2026-03-09 03:23:02,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
CRDO,4h,2026-03-09 03:23:02,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
CRDO,4h,2026-03-09 03:23:02,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
CRDO,4h,2026-03-09 03:23:02,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
CRML,1h,2026-03-09 03:23:20,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
CRML,1h,2026-03-09 03:23:20,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
CRML,1h,2026-03-09 03:23:20,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
CRML,1h,2026-03-09 03:23:20,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
CRML,1h,2026-03-09 03:23:20,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
CRML,2h,2026-03-09 03:23:41,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
CRML,2h,2026-03-09 03:23:41,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
CRML,2h,2026-03-09 03:23:41,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
CRML,2h,2026-03-09 03:23:41,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
CRML,2h,2026-03-09 03:23:41,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
CRML,3h,2026-03-09 03:24:02,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
CRML,3h,2026-03-09 03:24:02,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
CRML,3h,2026-03-09 03:24:02,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
CRML,3h,2026-03-09 03:24:02,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
CRML,3h,2026-03-09 03:24:02,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
CRML,4h,2026-03-09 03:25:00,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
CRML,4h,2026-03-09 03:25:00,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
CRML,4h,2026-03-09 03:25:00,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
CRML,4h,2026-03-09 03:25:00,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
CRML,4h,2026-03-09 03:25:00,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
DJT,1h,2026-03-09 03:25:23,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
DJT,1h,2026-03-09 03:25:23,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
DJT,1h,2026-03-09 03:25:23,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
DJT,1h,2026-03-09 03:25:23,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
DJT,1h,2026-03-09 03:25:23,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
DJT,2h,2026-03-09 03:26:55,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
DJT,2h,2026-03-09 03:26:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
DJT,2h,2026-03-09 03:26:55,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
DJT,2h,2026-03-09 03:26:55,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
DJT,2h,2026-03-09 03:26:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
DJT,3h,2026-03-09 03:27:35,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
DJT,3h,2026-03-09 03:27:35,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
DJT,3h,2026-03-09 03:27:35,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
DJT,3h,2026-03-09 03:27:35,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
DJT,3h,2026-03-09 03:27:35,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
DJT,4h,2026-03-09 03:29:08,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
DJT,4h,2026-03-09 03:29:08,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
DJT,4h,2026-03-09 03:29:08,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
DJT,4h,2026-03-09 03:29:08,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
DJT,4h,2026-03-09 03:29:08,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
DPST,1h,2026-03-09 03:30:18,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
DPST,1h,2026-03-09 03:30:18,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
DPST,1h,2026-03-09 03:30:18,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
DPST,1h,2026-03-09 03:30:18,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
DPST,1h,2026-03-09 03:30:18,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
DPST,2h,2026-03-09 03:30:55,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
DPST,2h,2026-03-09 03:30:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
DPST,2h,2026-03-09 03:30:55,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
DPST,2h,2026-03-09 03:30:55,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
DPST,2h,2026-03-09 03:30:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
DPST,3h,2026-03-09 03:31:19,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
DPST,3h,2026-03-09 03:31:19,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
DPST,3h,2026-03-09 03:31:19,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
DPST,3h,2026-03-09 03:31:19,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
DPST,3h,2026-03-09 03:31:19,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
DPST,4h,2026-03-09 03:31:39,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
DPST,4h,2026-03-09 03:31:39,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
DPST,4h,2026-03-09 03:31:39,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
DPST,4h,2026-03-09 03:31:39,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,purple_ratio_low,none,
DPST,4h,2026-03-09 03:31:39,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
INTC,1h,2026-03-09 03:32:17,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
INTC,1h,2026-03-09 03:32:17,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
INTC,1h,2026-03-09 03:32:17,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
INTC,1h,2026-03-09 03:32:17,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
INTC,1h,2026-03-09 03:32:17,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
INTC,2h,2026-03-09 03:32:57,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
INTC,2h,2026-03-09 03:32:57,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
INTC,2h,2026-03-09 03:32:57,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
INTC,2h,2026-03-09 03:32:57,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
INTC,2h,2026-03-09 03:32:57,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
INTC,3h,2026-03-09 03:34:22,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
INTC,3h,2026-03-09 03:34:22,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
INTC,3h,2026-03-09 03:34:22,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
INTC,3h,2026-03-09 03:34:22,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
INTC,3h,2026-03-09 03:34:22,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
INTC,4h,2026-03-09 03:34:40,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
INTC,4h,2026-03-09 03:34:40,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
INTC,4h,2026-03-09 03:34:40,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
INTC,4h,2026-03-09 03:34:40,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,already_active,none,
INTC,4h,2026-03-09 03:34:40,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
KOLD,1h,2026-03-09 03:35:30,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
KOLD,1h,2026-03-09 03:35:30,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
KOLD,1h,2026-03-09 03:35:30,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
KOLD,1h,2026-03-09 03:35:30,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
KOLD,1h,2026-03-09 03:35:30,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
KOLD,2h,2026-03-09 03:35:55,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
KOLD,2h,2026-03-09 03:35:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
KOLD,2h,2026-03-09 03:35:55,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
KOLD,2h,2026-03-09 03:35:55,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
KOLD,2h,2026-03-09 03:35:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
KOLD,3h,2026-03-09 03:37:08,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
KOLD,3h,2026-03-09 03:37:08,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
KOLD,3h,2026-03-09 03:37:08,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
KOLD,3h,2026-03-09 03:37:08,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
KOLD,3h,2026-03-09 03:37:08,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
KOLD,4h,2026-03-09 03:37:30,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
KOLD,4h,2026-03-09 03:37:30,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
KOLD,4h,2026-03-09 03:37:30,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
KOLD,4h,2026-03-09 03:37:30,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
KOLD,4h,2026-03-09 03:37:30,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
LMND,1h,2026-03-09 03:38:23,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
LMND,1h,2026-03-09 03:38:23,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
LMND,1h,2026-03-09 03:38:23,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
LMND,1h,2026-03-09 03:38:23,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
LMND,1h,2026-03-09 03:38:23,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
LMND,2h,2026-03-09 03:39:03,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
LMND,2h,2026-03-09 03:39:03,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
LMND,2h,2026-03-09 03:39:03,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
LMND,2h,2026-03-09 03:39:03,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,already_active,none,
LMND,2h,2026-03-09 03:39:03,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
LMND,3h,2026-03-09 03:40:31,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
LMND,3h,2026-03-09 03:40:31,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
LMND,3h,2026-03-09 03:40:31,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
LMND,3h,2026-03-09 03:40:31,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
LMND,3h,2026-03-09 03:40:31,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
LMND,4h,2026-03-09 03:41:02,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
LMND,4h,2026-03-09 03:41:02,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
LMND,4h,2026-03-09 03:41:02,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
LMND,4h,2026-03-09 03:41:02,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,already_active,none,
LMND,4h,2026-03-09 03:41:02,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
MP,1h,2026-03-09 03:41:57,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
MP,1h,2026-03-09 03:41:57,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
MP,1h,2026-03-09 03:41:57,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
MP,1h,2026-03-09 03:41:57,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
MP,1h,2026-03-09 03:41:57,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
MP,2h,2026-03-09 03:42:52,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
MP,2h,2026-03-09 03:42:52,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
MP,2h,2026-03-09 03:42:52,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
MP,2h,2026-03-09 03:42:52,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
MP,2h,2026-03-09 03:42:52,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
MP,3h,2026-03-09 03:43:55,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
MP,3h,2026-03-09 03:43:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
MP,3h,2026-03-09 03:43:55,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
MP,3h,2026-03-09 03:43:55,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
MP,3h,2026-03-09 03:43:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
MP,4h,2026-03-09 03:44:16,buy_core,笑笑砖策略,live,hit,是,123123,repeat_suppressed,repeat_suppressed,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260309_034355.png
MP,4h,2026-03-09 03:44:16,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,buy_red_no_pair,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260309_034355.png
MP,4h,2026-03-09 03:44:16,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260309_034355.png
MP,4h,2026-03-09 03:44:16,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,purple_ratio_low,none,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260309_034355.png
MP,4h,2026-03-09 03:44:16,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260309_034355.png
MU,1h,2026-03-09 03:44:47,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
MU,1h,2026-03-09 03:44:47,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,1h,2026-03-09 03:44:47,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
MU,1h,2026-03-09 03:44:47,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
MU,1h,2026-03-09 03:44:47,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
MU,2h,2026-03-09 03:45:24,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
MU,2h,2026-03-09 03:45:24,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,2h,2026-03-09 03:45:24,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
MU,2h,2026-03-09 03:45:24,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
MU,2h,2026-03-09 03:45:24,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
MU,3h,2026-03-09 03:46:00,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
MU,3h,2026-03-09 03:46:00,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,3h,2026-03-09 03:46:00,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
MU,3h,2026-03-09 03:46:00,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
MU,3h,2026-03-09 03:46:00,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
MU,4h,2026-03-09 03:46:38,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
MU,4h,2026-03-09 03:46:38,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,4h,2026-03-09 03:46:38,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
MU,4h,2026-03-09 03:46:38,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
MU,4h,2026-03-09 03:46:38,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
NBIS,1h,2026-03-09 03:47:16,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
NBIS,1h,2026-03-09 03:47:16,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,1h,2026-03-09 03:47:16,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
NBIS,1h,2026-03-09 03:47:16,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
NBIS,1h,2026-03-09 03:47:16,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
NBIS,2h,2026-03-09 03:48:29,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
NBIS,2h,2026-03-09 03:48:29,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,2h,2026-03-09 03:48:29,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
NBIS,2h,2026-03-09 03:48:29,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
NBIS,2h,2026-03-09 03:48:29,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
NBIS,3h,2026-03-09 03:48:52,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
NBIS,3h,2026-03-09 03:48:52,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,3h,2026-03-09 03:48:52,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
NBIS,3h,2026-03-09 03:48:52,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,purple_ratio_low,none,
NBIS,3h,2026-03-09 03:48:52,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
NBIS,4h,2026-03-09 03:50:20,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
NBIS,4h,2026-03-09 03:50:20,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,4h,2026-03-09 03:50:20,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
NBIS,4h,2026-03-09 03:50:20,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
NBIS,4h,2026-03-09 03:50:20,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
NBIZ,1h,2026-03-09 03:51:22,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
NBIZ,1h,2026-03-09 03:51:22,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIZ,1h,2026-03-09 03:51:22,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
NBIZ,1h,2026-03-09 03:51:22,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
NBIZ,1h,2026-03-09 03:51:22,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
NBIZ,2h,2026-03-09 03:52:09,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
NBIZ,2h,2026-03-09 03:52:09,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,2h,2026-03-09 03:52:09,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
NBIZ,2h,2026-03-09 03:52:09,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
NBIZ,2h,2026-03-09 03:52:09,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
NBIZ,3h,2026-03-09 03:53:45,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
NBIZ,3h,2026-03-09 03:53:45,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,3h,2026-03-09 03:53:45,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
NBIZ,3h,2026-03-09 03:53:45,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
NBIZ,3h,2026-03-09 03:53:45,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
NBIZ,4h,2026-03-09 03:54:55,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
NBIZ,4h,2026-03-09 03:54:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,4h,2026-03-09 03:54:55,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
NBIZ,4h,2026-03-09 03:54:55,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
NBIZ,4h,2026-03-09 03:54:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,123123,template_miss,shadow,
NVDA,1h,2026-03-09 03:55:32,buy_core,笑笑砖策略,live,no_hit,否,492498,pattern_not_met,none,
NVDA,1h,2026-03-09 03:55:32,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NVDA,1h,2026-03-09 03:55:32,buy_purple_bottom,紫抄,shadow,no_hit,否,492498,template_miss,shadow,
NVDA,1h,2026-03-09 03:55:32,sell_purple_cry,紫色哭脸,live,no_hit,否,492498,template_miss,none,
NVDA,1h,2026-03-09 03:55:32,sell_purple_exit,紫色卖出,shadow,no_hit,否,492498,template_miss,shadow,
NVDA,2h,2026-03-09 03:56:12,buy_core,笑笑砖策略,live,no_hit,否,246248,pattern_not_met,none,
NVDA,2h,2026-03-09 03:56:12,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,2h,2026-03-09 03:56:12,buy_purple_bottom,紫抄,shadow,no_hit,否,246248,template_miss,shadow,
NVDA,2h,2026-03-09 03:56:12,sell_purple_cry,紫色哭脸,live,no_hit,否,246248,template_miss,none,
NVDA,2h,2026-03-09 03:56:12,sell_purple_exit,紫色卖出,shadow,no_hit,否,246248,template_miss,shadow,
NVDA,3h,2026-03-09 03:56:41,buy_core,笑笑砖策略,live,no_hit,否,164165,pattern_not_met,none,
NVDA,3h,2026-03-09 03:56:41,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,3h,2026-03-09 03:56:41,buy_purple_bottom,紫抄,shadow,no_hit,否,164165,template_miss,shadow,
NVDA,3h,2026-03-09 03:56:41,sell_purple_cry,紫色哭脸,live,no_hit,否,164165,template_miss,none,
NVDA,3h,2026-03-09 03:56:41,sell_purple_exit,紫色卖出,shadow,no_hit,否,164165,template_miss,shadow,
NVDA,4h,2026-03-09 03:58:07,buy_core,笑笑砖策略,live,no_hit,否,123123,pattern_not_met,none,
NVDA,4h,2026-03-09 03:58:07,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,4h,2026-03-09 03:58:07,buy_purple_bottom,紫抄,shadow,no_hit,否,123123,template_miss,shadow,
NVDA,4h,2026-03-09 03:58:07,sell_purple_cry,紫色哭脸,live,no_hit,否,123123,template_miss,none,
